LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
8100,78977,91995,DebtCon,Mgr,19,0,0,296.7470948,1,23,38.82094029
25200,74038,114722,DebtCon,Mgr,9,0,1,304.0041559,1,28,31.36072725
23300,103162,135013,DebtCon,Mgr,9,1,0,188.9398399,5,18,40.67081708
47900,95377,157273,DebtCon,Other,16,0,0,236.3026595,8,18,39.10304524
10000,57068,72000,,Other,12,0,0,257.7,0,27,
16200,49780,109050,HomeImp,Office,2,,2,128.2885293,0,23,39.57681143
27600,72468,106906,DebtCon,ProfExe,12,0,0,288.8495515,1,32,38.98401301
17600,39057,50933,DebtCon,ProfExe,6,0,0,239.2016301,1,35,39.30107072
21700,29258,53807,DebtCon,Other,0,,,300.6792922,,24,35.69801744
16000,56295,77146,DebtCon,Office,0,0,0,190.3964069,0,24,31.73703429
15500,88929,115249,DebtCon,ProfExe,0,0,2,156.130914,0,34,32.0338704
18000,55169,114786,HomeImp,Office,2,,2,120.1541063,0,24,37.54773286
14800,50570,69422,DebtCon,Other,3,0,0,191.1779415,0,13,36.64708052
16600,71564,84627,DebtCon,Office,5,0,0,114.6401329,1,20,22.32314261
20000,39000,62000,DebtCon,Office,6,0,0,170.4333333,2,27,
7500,11358,36892,DebtCon,Other,5,0,0,286.9228238,0,11,23.06292573
25200,22773,72541,DebtCon,Other,,1,2,92.583557,1,26,30.42091482
16500,45441,76145,DebtCon,Mgr,4,0,0,124.0333832,1,8,28.17345068
7700,35100,45000,DebtCon,Office,10,0,0,206.9666667,1,23,
22200,137889,182973,HomeImp,Mgr,6,0,0,317.3561249,0,17,44.96871369
8700,62400,81315,DebtCon,Office,6,0,0,98.02887044,2,14,26.62089773
26400,43781,66030,DebtCon,Office,17,0,0,184.3849541,2,21,31.48990578
21400,70112,94849,DebtCon,Other,4,0,0,109.780321,1,29,35.63050485
16100,68905,91572,DebtCon,Office,3,0,0,165.4571246,0,25,24.92011999
30500,108736,147531,DebtCon,Other,13,0,0,228.6103591,1,40,43.12276156
31200,15557,62847,DebtCon,Other,0,0,0,99.56044187,1,6,37.39411875
18700,63990,94035,,ProfExe,9,0,0,,0,14,25.78335659
24600,,146804,,,,,,,,,17.26353485
19900,128219,162012,DebtCon,Office,1,,0,374.0237669,,52,37.88816696
25500,113204,184561,DebtCon,Sales,17,1,0,308.9581984,1,31,34.357866
17000,82662,111357,DebtCon,Mgr,17,0,0,252.3059847,4,30,37.31611992
8000,58006,94930,HomeImp,ProfExe,4,0,0,223.2029895,2,24,30.91339584
29400,39354,75553,DebtCon,Mgr,13,1,0,77.34259704,6,15,35.11044889
15500,116543,133986,DebtCon,,17,0,0,164.6813583,1,18,37.57081963
6500,70300,107500,DebtCon,Office,1,0,0,242.4666667,1,38,
12700,103034,124116,DebtCon,,2,0,0,137.4386924,0,25,31.60310093
21500,96993,143240,DebtCon,ProfExe,20,0,0,173.3416649,0,25,39.85872689
20600,138918,175989,DebtCon,ProfExe,5,,,189.9559195,4,42,40.86267837
6900,53776,51952,HomeImp,Other,5,0,0,87.90011834,0,17,22.28699748
18600,100144,153751,HomeImp,ProfExe,4,0,0,93.66217049,0,16,34.89273362
20300,71387,107363,HomeImp,Other,4,0,0,219.8747302,0,13,29.5672214
40000,134029,191990,DebtCon,Mgr,,1,0,178.7809596,0,24,34.52145025
16600,81275,106691,DebtCon,ProfExe,1,0,0,289.376138,1,20,38.47524099
10200,51108,68673,DebtCon,Mgr,6,,,116.6793672,,23,42.77564391
30600,231344,284199,DebtCon,ProfExe,7,0,1,202.5286035,0,29,15.82390006
23600,126254,169638,DebtCon,ProfExe,6,0,0,176.7491631,0,38,17.62092021
18800,166737,199303,DebtCon,ProfExe,9,0,0,270.8826875,1,38,25.53212879
16000,38600,57822,DebtCon,Other,17,0,0,276.9666667,0,22,
9800,49287,69831,DebtCon,Mgr,2,0,0,182.9948062,2,16,29.71346691
19200,57728,96552,DebtCon,Office,0,0,0,80.60236311,0,23,37.50810314
17500,90221,113564,DebtCon,Other,19,0,0,265.1846253,1,17,27.02943897
79200,21694,103143,HomeImp,,26,0,1,139.9389989,0,14,31.33368478
12700,72760,83604,DebtCon,Office,6,2,3,189.9194249,3,29,37.36856046
16300,84480,101243,DebtCon,Office,30,,0,337.3423041,2,49,35.41287035
26900,215692,286555,HomeImp,ProfExe,8,,5,468.1781224,,55,30.55300542
19200,65206,13933,DebtCon,Other,7,,,57.59183135,0,16,42.50243535
26300,87291,122531,DebtCon,ProfExe,10,0,1,128.4832581,0,18,27.83750961
11900,78959,104371,DebtCon,Mgr,1,0,0,79.08139722,1,23,40.02421108
19900,74193,94078,HomeImp,ProfExe,7,0,0,81.4143517,0,15,32.03355046
9900,54961,70609,DebtCon,Mgr,6,,4,105.9346916,2,11,40.70254787
10300,45275,62724,HomeImp,Other,11,0,1,109.3246387,3,34,37.29182499
8700,53504,66888,DebtCon,Mgr,7,,3,112.1751208,2,10,39.31877226
25000,99348,200000,DebtCon,Other,23,0,0,199.8333333,0,19,
17300,57358,71617,DebtCon,Office,0,0,0,194.2933392,0,25,30.53780606
17400,123579,168243,DebtCon,Office,4,0,0,146.3520808,0,20,26.60351151
19900,168732,224270,DebtCon,Office,12,0,0,217.6372546,0,32,41.5493313
28800,204455,245685,HomeImp,Other,8,0,0,123.3967471,1,42,42.34547139
11500,29281,37717,HomeImp,Mgr,15,0,0,61.91544466,0,9,30.70242855
14200,100664,129166,DebtCon,Mgr,4,,,255.6876484,2,41,38.74675979
13000,39386,53149,DebtCon,Other,4,0,0,110.4779566,1,16,38.52175901
20500,76620,185666,,Other,8,0,0,360.6400541,1,16,33.75431861
9900,108155,219936,HomeImp,ProfExe,2,0,0,126.9393774,1,15,27.99205166
6000,,43300,HomeImp,Other,,,,100.9333333,,9,
16400,86623,124048,,,,,,,,,35.81076936
17900,37265,53214,DebtCon,ProfExe,2,0,0,259.963831,0,34,39.83150056
4200,44000,55085,DebtCon,,6,,1,75.43333333,,16,
35000,239058,40848,DebtCon,Mgr,4,0,1,212.0154058,3,49,40.13181545
17000,125257,161009,DebtCon,Office,3,0,0,129.7577996,1,21,27.6372066
12000,84191,100654,HomeImp,ProfExe,0,0,0,79.67788538,1,20,33.77330326
13600,39997,56571,DebtCon,Other,6,0,0,111.0078189,2,15,38.77313698
17600,53707,80407,DebtCon,Other,17,1,0,185.9782208,0,21,36.49405393
8200,135929,200275,DebtCon,ProfExe,0,0,0,69.61717488,1,23,37.80543265
28000,49764,74526,DebtCon,Other,24,,1,294.594783,1,30,37.61130938
15200,47200,74510,DebtCon,ProfExe,17,0,0,174.5215618,0,23,41.86337612
17900,56273,111507,HomeImp,Office,1,,2,123.0225636,1,23,39.49148711
10000,,23400,HomeImp,,28,0,0,206.9666667,1,5,
40900,18760,69373,DebtCon,Other,19,0,0,211.6988199,1,31,39.92258688
10100,,69451,,,,,,,,,22.51968544
28700,137247,186685,DebtCon,Mgr,0,,,110.4950024,,39,30.85972433
16900,17988,137328,DebtCon,Other,9,0,0,360.1469602,0,10,41.90205419
11000,102000,120000,DebtCon,,3,0,0,125.8,1,26,
8400,43589,49950,DebtCon,Office,9,0,0,202.7045404,0,23,33.59231894
65200,71151,143960,HomeImp,Office,10,0,0,128.7805143,0,12,43.19116341
12500,50097,73846,DebtCon,Other,1,0,0,267.8654583,0,20,29.15960949
79900,18363,109675,HomeImp,,27,0,1,132.766724,0,13,31.64233507
11300,16115,69113,DebtCon,ProfExe,22,0,2,403.5149997,0,12,22.16824452
10800,78898,86567,DebtCon,ProfExe,9,0,0,179.8308288,0,12,40.29195198
24100,61811,97086,DebtCon,Other,6,0,0,222.6265908,1,19,34.68253701
17300,51185,65537,DebtCon,Other,6,0,1,129.8379412,3,49,29.31159406
5900,82912,91175,DebtCon,ProfExe,2,,,,,,27.59527352
39500,68117,117084,DebtCon,Mgr,15,0,0,198.0997869,0,21,40.2048745
9800,53643,113161,DebtCon,ProfExe,5,0,1,230.3032566,0,9,23.7736104
12000,7804,65395,HomeImp,Other,8,2,0,347.1233258,0,21,16.81630749
36300,35287,56532,DebtCon,Other,,0,0,,7,0,32.6245319
11200,66868,107794,DebtCon,Office,10,0,0,152.9298285,1,12,39.64082898
27100,20479,46735,DebtCon,Other,24,0,0,103.8162897,0,10,24.25867722
11700,56990,83334,HomeImp,Other,4,0,2,177.4326989,0,13,30.9986945
13600,66178,104378,HomeImp,ProfExe,6,0,0,263.9610151,0,11,36.43846627
14800,49000,98900,HomeImp,Other,0.1,0,3,51.66666667,1,10,
13600,55864,87500,DebtCon,ProfExe,9,0,0,193.7666667,0,20,
11400,55965,78051,DebtCon,Office,6,0,0,96.29202022,2,14,27.17323223
11200,56842,66710,HomeImp,Other,6,0,0,144.7952204,0,17,33.8858765
5300,50934,62957,HomeImp,Office,21,0,0,197.2419573,0,20,19.35050563
21700,8606,75530,DebtCon,Office,,0,0,257.1207218,0,21,38.73921891
15000,44623,72225,DebtCon,Other,1,0,0,268.4203579,0,21,28.13158042
25000,,113000,DebtCon,Mgr,9,1,0,168.4,0,27,
10600,48018,68963,DebtCon,Mgr,2,0,0,186.7575926,1,16,30.65574434
12700,149272,176467,HomeImp,Office,7,0,0,191.9044636,1,55,33.90232001
21000,69097,105200,DebtCon,Other,,1,0,237.8201289,1,13,40.30577357
16000,90900,152300,HomeImp,ProfExe,5,0,0,102.5,0,17,
37800,111412,166682,DebtCon,Other,,0,0,251.9567829,3,14,34.88341094
8400,57694,70782,HomeImp,Other,4,0,0,125.7103247,0,34,37.62278555
23600,69846,189234,,Other,11,0,0,357.8050619,0,17,30.56428034
12900,58566,74655,DebtCon,Mgr,5,,,116.7758176,,24,39.97705119
19200,62215,76573,DebtCon,Other,18,0,0,199.8756458,1,21,36.02366277
8500,,27873,HomeImp,Office,21,0,0,190.0618702,0,15,38.3754061
13100,59460,72387,HomeImp,Other,29,1,2,182.1817822,0,24,34.78513256
23200,112948,159050,DebtCon,Mgr,16,0,0,189.8390087,0,25,33.49396616
13500,117604,136099,DebtCon,ProfExe,15,,0,188.2609728,1,32,31.63052886
12000,53800,80000,DebtCon,Other,0.3,0,0,124.7666667,4,11,
23900,85097,100730,HomeImp,,9,,,,,,29.50851727
16900,61847,91671,DebtCon,ProfExe,9,0,0,202.0534356,0,20,21.34825451
21300,67282,86861,DebtCon,Office,4,,,173.7925073,,15,37.36452883
6800,,72310,HomeImp,Office,1,0,0,48.81883648,0,3,40.78739323
13600,58539,67899,HomeImp,Other,29,1,2,194.2738338,1,23,37.13442194
15400,58085,91192,DebtCon,ProfExe,10,0,0,191.344217,0,19,21.36431232
9500,59494,75930,HomeImp,Other,0,0,0,98.99850784,0,6,36.88843637
7300,49064,64225,DebtCon,Mgr,6,,4,106.3759993,1,10,40.05191523
7400,65032,83184,HomeImp,Other,15,0,0,230.4202559,1,35,35.41511292
52300,,84584,HomeImp,Other,,1,0,350.9209963,0,7,24.35530425
21900,,57036,DebtCon,Other,,0,0,308.6034448,0,18,39.2346081
30000,20000,38000,DebtCon,Other,0.9,0,0,59.83333333,0,7,
25800,,68913,DebtCon,Other,26,0,0,123.6444881,0,9,22.92513606
25500,,121708,DebtCon,Mgr,8,1,0,151.9693412,0,27,33.15994063
27000,77910,117590,DebtCon,Other,4,0,0,91.8742111,2,31,38.49715498
18100,71814,89941,DebtCon,Other,10,0,0,83.16781079,3,11,32.28540549
6100,79636,87276,HomeImp,Other,20,0,0,350.4361376,0,47,28.84827658
12200,45095,64736,DebtCon,Other,9,0,0,249.6737711,0,18,31.63530262
12000,87000,101200,DebtCon,Sales,13,,2,151.1333333,1,18,
38400,31458,71821,DebtCon,ProfExe,4,0,0,191.9755584,2,17,24.98536247
19000,57429,86250,DebtCon,Office,5,,,175.5,,16,
25300,22361,50688,DebtCon,Other,24,0,0,125.407464,0,11,25.18149884
14500,70896,91652,HomeImp,Office,24,0,0,163.9916144,2,13,41.49281634
17500,17889,94453,DebtCon,Other,19,0,0,244.3562274,2,41,35.74477089
18900,100416,161147,DebtCon,Mgr,1,0,0,216.0970496,1,18,38.46049988
9000,82700,121000,DebtCon,Office,9,0,0,131.9,1,22,
15100,72645,106343,DebtCon,Other,5,0,0,80.77214991,2,13,34.47559678
9600,77359,101365,HomeImp,Other,1,0,0,182.8035145,0,31,33.48191013
9600,53277,60843,DebtCon,Office,0,0,0,180.2840616,0,21,37.95078758
13900,,40881,HomeImp,Other,0,0,0,297.9070847,1,8,25.94071095
25600,139746,210298,HomeImp,ProfExe,6,0,0,185.1125764,1,28,38.36889038
19500,58474,89240,DebtCon,Office,6,,,172.8721456,,15,38.82378279
10300,51787,86200,HomeImp,Other,17,0,0,203.7327626,0,16,34.43524605
27400,51298,90010,DebtCon,Other,6,1,0,146.6562202,3,29,42.15993654
25000,83624,116976,DebtCon,ProfExe,9,0,0,129.5495932,0,19,29.42773368
20700,32817,101720,HomeImp,Other,5,0,0,132.9409379,0,15,31.60621741
29700,100657,148653,DebtCon,Other,14,0,0,221.9253115,0,40,42.30290733
21700,45640,67023,DebtCon,Other,25,0,0,293.7620767,1,32,34.28537258
18100,53524,102133,HomeImp,Other,0,0,3,52.94238739,1,9,40.61679727
35500,142713,196335,DebtCon,ProfExe,21,0,0,191.8661175,1,22,35.64744257
13000,78766,106450,HomeImp,ProfExe,6,0,0,107.9513117,0,26,24.87099388
13700,94650,109650,DebtCon,Office,3.5,0,1,268.8333333,1,34,
16800,46312,67166,HomeImp,Other,27,0,0,241.5083839,0,14,26.22071743
11100,82849,113913,HomeImp,ProfExe,10,0,1,167.3610299,0,27,35.76333348
12100,58556,76724,HomeImp,Other,3,0,1,234.6585447,1,16,37.63925293
13900,80960,100730,DebtCon,Other,0,0,0,153.0875555,0,22,40.19530694
8200,75870,97922,DebtCon,ProfExe,0,,,,,,27.27636492
28300,130028,178918,DebtCon,Mgr,2,,,113.9426389,,39,33.44016163
20000,,73800,DebtCon,Sales,4,0,0,404.7666667,0,24,
31200,124295,176185,DebtCon,Mgr,12,0,0,171.2144163,1,27,43.17681901
20600,124323,166781,DebtCon,Office,4,,1,381.0256475,,51,37.16904808
4200,67700,77000,DebtCon,Sales,4,0,0,128.8333333,0,31,
14400,34291,68444,DebtCon,ProfExe,6,0,0,262.0791636,1,15,21.98106645
18300,89455,124840,DebtCon,ProfExe,13,,,148.7646605,,24,29.9624015
30200,20956,39333,DebtCon,Other,0,1,0,73.39179752,0,7,13.49536737
17600,48487,65665,DebtCon,Other,6,0,0,100.1740038,2,15,43.76968491
3600,100693,114743,HomeImp,Office,6,0,0,88.47045214,0,14,29.39354338
32300,235343,45270,DebtCon,Mgr,3,0,1,210.9224034,3,49,41.26480552
51300,,85255,HomeImp,Self,10,0,0,166.7279349,0,22,26.57262502
22300,60513,111713,DebtCon,ProfExe,15,0,3,291.61872,1,35,27.70517064
24200,90626,116601,DebtCon,Self,2,0,0,226.1163866,1,27,34.49993837
18400,41730,59750,DebtCon,,6,1,0,109.9614065,1,10,27.91184544
13600,7627,59173,HomeImp,Other,7,2,0,362.5122503,1,22,14.26712754
27000,,38356,DebtCon,Other,8,0,,87.47422306,,13,20.92741537
11000,85758,108661,HomeImp,Mgr,11,0,0,255.2874154,0,24,29.43486714
18600,96993,134785,DebtCon,Mgr,14,0,0,173.897513,2,25,33.36326972
28400,90823,126845,DebtCon,Other,1,0,0,188.7734549,1,25,42.89671511
14500,67631,89458,DebtCon,Other,4,0,0,24.95552961,1,4,39.10372517
25500,135728,178942,DebtCon,Mgr,0,,,133.9564941,,38,32.42562995
16500,74263,98922,DebtCon,Office,0,0,0,139.8312465,3,20,31.81442935
16700,5106,93277,HomeImp,Other,14,0,0,269.9626887,0,23,29.87592807
7600,80900,99525,DebtCon,ProfExe,2,0,0,135.6401964,0,26,34.77708943
8800,,74928,,,,,,,,,23.98891307
37700,31687,76454,DebtCon,ProfExe,5,0,0,192.3516702,2,18,23.87340882
12900,66126,84472,DebtCon,Other,2,,,187.1791987,,34,29.99503841
20900,,73849,HomeImp,Office,7,0,0,124.9559978,1,5,18.48129353
20700,69810,100756,HomeImp,Other,3,0,0,213.7282918,1,13,32.87190897
22400,80226,111307,DebtCon,Other,,0,0,186.6311118,1,24,38.93617569
19300,51580,83518,DebtCon,Other,13,0,0,89.525932,0,9,7.148413213
12000,64000,80000,DebtCon,Other,2,0,0,239.5333333,3,26,
14200,34558,40754,HomeImp,Other,8,0,0,76.43121321,2,11,31.04118388
26600,94954,131913,DebtCon,ProfExe,0,1,0,187.1408236,2,37,35.27011322
12700,53199,82567,HomeImp,Other,3,0,1,185.3250354,0,13,27.39038041
15200,20005,39605,DebtCon,Mgr,8,0,0,96.73490299,0,10,21.74161074
14000,43173,65985,HomeImp,ProfExe,5,0,0,215.9858947,3,18,37.14869173
23500,44952,70191,DebtCon,Office,6,0,0,164.9639399,1,26,35.78815771
8400,77144,91532,DebtCon,Mgr,19,0,1,311.7571824,1,24,40.91273699
18700,66891,94454,DebtCon,Office,0,0,0,160.711282,3,20,32.78419351
86000,47355,85000,DebtCon,Other,15,0,0,210.9666667,0,16,
11400,75705,90727,DebtCon,Mgr,5,0,0,143.1010326,2,27,42.16992673
31100,136521,188264,DebtCon,ProfExe,1,1,0,227.6518778,2,19,38.51864488
11400,,38246,HomeImp,Other,,,0,88.88697534,0,10,37.65838877
18700,99003,162566,,Other,,1,,252.2637988,,23,39.20903917
18400,99902,125249,DebtCon,Office,26,0,0,294.424118,2,16,33.48854738
17000,96065,116416,DebtCon,Other,14,0,0,125.6730605,2,8,34.75618581
7000,81335,81018,HomeImp,Other,22,0,0,341.6105761,1,47,27.76729977
13100,74832,98616,HomeImp,ProfExe,6,0,0,101.3622896,1,26,27.02148065
27900,69589,115061,DebtCon,Other,5,0,0,97.8638453,1,32,41.47397173
22800,,74988,DebtCon,Sales,2,0,0,393.5104724,0,23,24.05020799
33700,142468,195770,DebtCon,ProfExe,22,0,0,200.8607367,1,22,36.50527114
5200,19000,26000,DebtCon,Other,0,1,0,17.2,10,7,
7900,,67081,HomeImp,Office,1,0,0,59.08154143,0,4,41.07787822
33500,49292,104421,DebtCon,Office,1,0,0,161.8332356,1,25,36.89609946
7900,,75462,,,,,,,,,23.34502168
23000,42600,69500,DebtCon,Other,10,0,0,119.7,1,20,
15100,26196,45657,HomeImp,Other,9,0,0,86.71659339,1,12,29.32175447
20200,45088,65211,DebtCon,Office,10,0,2,118.5696695,1,22,43.45451215
15300,22057,44461,,Office,1,0,0,210.2754761,0,16,40.43225224
12300,159798,177853,DebtCon,ProfExe,6,,0,206.8170726,4,25,41.42504139
21800,82817,114732,DebtCon,Other,,0,0,190.0874448,1,24,40.74821176
17600,79122,96116,DebtCon,Other,1,0,0,152.4437144,1,18,35.5896626
38300,93255,144457,DebtCon,Other,10,0,0,73.65685393,1,36,41.93949606
12100,55147,72553,DebtCon,Other,0,0,0,229.4061754,0,10,35.86772963
11600,33379,51821,,Other,31,0,0,247.1205918,0,19,23.66108403
13200,59422,88308,HomeImp,Other,,0,0,294.7820846,0,19,29.95255446
24400,50317,71327,DebtCon,Other,6,0,0,45.48580177,1,18,37.01414079
31900,23517,47805,DebtCon,Other,0,0,0,78.81360028,0,7,16.7277481
20600,16779,56481,DebtCon,Other,24,0,1,228.0570024,0,24,27.17664772
21700,93025,140438,HomeImp,ProfExe,5,0,0,166.1776578,0,32,32.77507936
33900,128884,172094,DebtCon,Mgr,12,1,0,166.6247382,1,27,42.31889922
10200,84196,91642,DebtCon,Other,1,0,0,104.8350719,1,32,38.37611263
17200,90567,118761,DebtCon,Other,14,0,0,139.3401702,2,9,34.78487038
25800,112388,180313,DebtCon,Sales,16,0,0,295.5460058,0,31,33.24109601
11100,72402,86584,DebtCon,Mgr,8,0,0,102.9720787,0,22,29.6557132
16500,77049,98658,DebtCon,Other,5,3,0,77.99281611,0,21,23.1200738
9300,21138,30700,DebtCon,Other,3,,,,,,
7800,109000,123500,DebtCon,Self,6,0,1,174.4666667,0,19,
6900,49932,66042,HomeImp,Office,20,0,0,204.4845828,0,19,21.85549413
14300,85631,100000,HomeImp,Other,20,0,0,144.999297,3,23,30.13063638
18600,23792,79716,HomeImp,Other,,0,0,238.7898367,0,50,42.12712426
25600,77123,103014,DebtCon,Mgr,1,,,231.7942011,3,24,43.67128143
6100,48300,53388,HomeImp,Office,9,,,178.4896022,,19,26.72002818
19100,51994,66467,DebtCon,Other,7,0,0,100.1818877,3,15,41.15508261
21000,64100,85100,DebtCon,Other,3.5,0,0,97.63333333,2,30,
11000,92521,110704,DebtCon,Other,13,0,0,208.8984853,2,16,39.25043329
16300,66038,98585,DebtCon,Office,1,0,0,162.0654119,3,19,32.75346067
25100,66938,92544,DebtCon,ProfExe,8,1,1,135.6650702,4,26,34.56587631
14900,36120,57095,DebtCon,ProfExe,4,0,0,239.0236755,1,35,38.17162353
26200,189252,241754,DebtCon,Other,9,0,0,97.31488774,2,25,40.31269773
24000,114196,150000,DebtCon,Mgr,4,0,0,289.1333333,0,25,
22800,,57761,DebtCon,Other,,0,0,310.4829388,0,18,38.50570506
8400,102894,117799,HomeImp,Other,9,,,420.0981644,1,49,39.63319009
26800,149729,183027,DebtCon,ProfExe,7,0,0,331.2565571,0,34,37.00088322
7500,44744,60518,DebtCon,,6,,0,79.41122999,,16,34.39744173
23000,32946,52054,HomeImp,Self,6,0,,123.0672167,,10,24.02181712
20600,147855,125839,,ProfExe,4,1,0,97.10958363,3,34,29.69750665
8400,39677,54707,DebtCon,Office,10,0,0,203.2429653,1,23,31.21770976
20000,83205,132000,DebtCon,Other,11,0,0,97.4,3,15,
24500,118251,158758,DebtCon,Mgr,2,0,0,282.6499217,0,24,38.84480195
5300,66987,65111,HomeImp,Sales,4,1,0,175.3287038,1,22,40.44257039
51500,,90003,HomeImp,Other,,0,0,347.8025143,0,7,25.32400193
11000,131949,165096,HomeImp,ProfExe,5,0,0,440.4212537,0,42,26.90476645
25600,111000,153000,DebtCon,ProfExe,7,0,0,112.6333333,3,27,
5500,70481,82446,HomeImp,Other,8,0,1,116.5919769,0,24,37.61268272
11400,28043,87684,HomeImp,ProfExe,20,1,1,229.1779592,0,10,25.48999451
7000,52287,87972,HomeImp,ProfExe,7,0,0,211.2844132,1,24,33.46140225
15100,38549,59853,DebtCon,,5,0,0,104.1832474,2,9,29.14186281
13600,81620,101933,DebtCon,Other,1,0,0,148.0672908,0,22,41.61289898
5400,47844,52040,HomeImp,Office,8,,,189.0343046,,18,24.70113626
18000,105000,172500,DebtCon,Office,6,0,0,219.1666667,4,24,
25000,135501,184613,DebtCon,Mgr,0,,,119.5305254,,39,30.65881623
13100,69259,75149,DebtCon,Office,11,0,0,240.4102919,3,37,40.73560441
26900,74982,126972,DebtCon,Office,0,0,0,315.8189112,0,23,38.32598985
21500,47451,78645,,,,,,,,,38.46833167
28200,44363,72966,DebtCon,Mgr,16,1,0,82.27059459,6,16,34.98052537
17000,51682,67688,HomeImp,Office,2,0,0,135.1919065,0,18,33.05063637
17800,39686,67246,DebtCon,,5,0,0,114.183555,1,10,27.5758097
13600,13202,50848,DebtCon,ProfExe,3,0,0,302.2019151,0,16,16.77857669
28800,151328,194243,HomeImp,Self,2,0,0,174.9770528,0,17,42.11254013
7400,75311,89905,DebtCon,ProfExe,0,,,,,,27.20199961
19000,47400,80000,DebtCon,Other,12,0,0,95.36666667,1,10,
69700,192163,293901,DebtCon,Self,10,0,0,222.1475256,2,24,29.03823599
23100,64601,100170,DebtCon,Office,2,0,0,156.675375,0,21,34.00023607
9700,53527,58605,DebtCon,Office,4,0,0,75.58454258,3,12,36.70953891
23200,96043,140090,DebtCon,ProfExe,21,0,0,162.6404305,0,24,39.20510043
4900,170986,245300,DebtCon,Sales,,0,0,131.9333333,0,22,
58000,39436,75446,DebtCon,Other,2,0,0,102.2093582,0,20,30.16455356
21400,96016,135783,DebtCon,Mgr,14,0,0,169.0161379,2,25,35.61202481
23200,62811,99320,DebtCon,Office,3,0,0,166.8610989,1,21,36.07127157
45200,89427,157731,DebtCon,Other,17,0,0,209.7670286,8,18,39.16706289
14700,89448,115380,DebtCon,Office,11,0,0,222.8150889,0,12,40.52479687
21500,71636,96678,HomeImp,Office,13,0,0,135.9405415,0,13,37.87247372
18300,68096,99051,DebtCon,Mgr,1,0,0,85.8431617,0,17,27.63351648
10500,42003,53754,DebtCon,Other,16,0,0,84.55110419,0,12,32.34295932
18600,38674,63641,HomeImp,Other,23,0,0,245.049372,0,13,25.18098984
12000,73000,94900,DebtCon,ProfExe,9,3,0,189.7,1,30,
22200,64809,96831,HomeImp,ProfExe,17,0,0,639.0581723,0,24,22.61418191
28400,46126,66942,DebtCon,Office,18,0,0,180.6683082,2,21,33.76903515
22700,,57156,DebtCon,Other,,0,0,289.5456726,0,19,40.16294454
15100,60264,87110,HomeImp,ProfExe,5,0,0,111.399385,0,13,26.06204325
19200,96401,115545,DebtCon,ProfExe,7,0,0,128.7145138,1,20,22.18728999
53000,180371,256589,DebtCon,ProfExe,4,0,0,240.157802,1,33,36.47761781
6500,,70886,,,,,,,,,23.47088075
32900,37265,76154,DebtCon,Other,7,,,128.7311432,,23,34.85797706
26600,122501,153280,DebtCon,Mgr,2,0,0,289.581723,0,25,38.1297118
36200,36661,53622,DebtCon,Other,,0,0,,6,0,32.01469166
6200,45564,61956,HomeImp,Other,2,0,,101.1670603,,13,38.67514015
29600,233916,291490,DebtCon,ProfExe,15,0,1,259.7334653,2,25,25.10508606
29500,50079,80222,DebtCon,Office,1,0,0,147.9901182,2,19,38.139022
22900,88244,103144,HomeImp,,8,,,,,,31.0726936
8000,,34226,HomeImp,Other,,,1,75.36666667,1,10,
22000,15774,60115,DebtCon,Other,27,0,1,213.4142381,0,24,25.57680965
25800,137140,167096,DebtCon,Other,7,0,1,209.085283,1,19,36.18947433
20500,82638,109915,DebtCon,Other,,0,0,176.3666652,1,25,37.86483283
27600,129311,188143,DebtCon,Mgr,1,,,122.5168848,,39,30.47417374
16500,64081,100796,HomeImp,ProfExe,22,0,1,243.9416859,1,24,38.32781635
15300,14695,48095,DebtCon,ProfExe,1,0,0,301.6576658,0,16,19.01244637
13800,18714,47905,HomeImp,Office,25,0,0,259.1030228,0,19,29.47966234
6000,43000,57460,HomeImp,Other,1.6,1,,101.5,,13,
15700,79346,93472,DebtCon,Mgr,19,0,0,244.476057,11,23,33.19641246
28300,72572,117311,DebtCon,Other,6,0,0,85.79724815,1,32,39.8765037
24400,91316,147837,DebtCon,ProfExe,23,0,0,170.0567485,0,24,42.66845465
28600,39009,75893,DebtCon,Mgr,12,1,0,85.62551999,6,15,33.97581441
17900,66823,91680,DebtCon,Mgr,0,0,0,89.43649279,0,18,27.71065729
8500,83157,202962,HomeImp,Self,14,0,0,13.68276401,,8,21.29733923
15800,61073,90897,DebtCon,ProfExe,8,0,0,208.5007559,0,20,23.03574584
21100,63955,95621,HomeImp,ProfExe,19,0,0,626.2970937,0,24,20.01032357
12000,41182,59947,HomeImp,Other,23,0,0,118.1799392,0,22,37.13106416
51500,42041,67770,DebtCon,Office,6,0,,205.6565765,1,16,31.0290026
14300,21828,38000,DebtCon,Mgr,17,1,0,103.5,1,17,
14800,53738,66258,DebtCon,Other,7,0,0,240.8634414,0,17,34.53249609
6000,79046,103048,HomeImp,Other,0,0,0,181.696538,0,32,37.28998992
11800,116742,137385,DebtCon,ProfExe,15,,1,170.5400351,1,33,30.78500359
30500,113822,148478,DebtCon,ProfExe,10,0,0,165.7882784,0,16,31.16320701
31300,106960,144201,DebtCon,Other,15,0,0,230.4130352,0,40,42.66665957
27800,142356,177328,DebtCon,ProfExe,6,0,0,315.1755675,0,35,38.59599092
